frontier/B107_physics_connection_audit/FINDINGS.md	det-minus-1	59	of `M`), and `τ=0` at SL(3) is the generic `(t−1)` **parity factor** (every `det=−1` monodromy carries it), not
frontier/B1081_hydrogen_audit/FINDINGS.md	spin	27	EWSB (the Higgs layer — the ledger's own open row); **spin-statistics is an imported
frontier/B1082_order_comparison/FINDINGS.md	knot-in-s3	19	m004-specific step (Reid's uniqueness).
frontier/B1083_origin_torsor_typed/FINDINGS.md	gieseking	28	## 2. The tick (M² = RL) and the Gieseking purchase
frontier/B1083_origin_torsor_typed/FINDINGS.md	orientable	34	Gieseking manifold — non-orientable, one ideal tetrahedron, volume ≈ 1.0149; its
frontier/B1083_origin_torsor_typed/FINDINGS.md	gieseking	34	Gieseking manifold — non-orientable, one ideal tetrahedron, volume ≈ 1.0149; its
frontier/B1083_origin_torsor_typed/FINDINGS.md	orientation	35	orientation double cover is m004. **The object is the double tick.** Consequence, typed:
frontier/B1083_origin_torsor_typed/FINDINGS.md	double-cover	35	orientation double cover is m004. **The object is the double tick.** Consequence, typed:
frontier/B1083_origin_torsor_typed/FINDINGS.md	orientable	36	on the one-tick object chirality cannot be POSED (non-orientable); the second tick buys
frontier/B1083_origin_torsor_typed/FINDINGS.md	orientation	37	orientability and pays amphichirality — the deck involution restoring orientation is the
frontier/B1083_origin_torsor_typed/FINDINGS.md	amphichiral	37	orientability and pays amphichirality — the deck involution restoring orientation is the
frontier/B1083_origin_torsor_typed/FINDINGS.md	amphichiral	38	one that swaps the hands. **Orientability and amphichirality arrive in the same
frontier/B1083_origin_torsor_typed/FINDINGS.md	det-minus-1	46	reading (det = −1 is the tick's own signature, not a torsor bit's). The recurrence of
frontier/B1083_origin_torsor_typed/FINDINGS.md	det-minus-1	52	exhaustion, M²=RL, det −1). Certificates from the source session (origin_torsor.py 8/8,
frontier/B1085_edge_observability/FINDINGS.md	amphichiral	16	the hull theorems (phase-blindness, palindromy, amphichirality) made visible as a
frontier/B1088_action_card/FINDINGS.md	amphichiral	12	| CS | **0** | THEOREM (amphichirality; the computed witness is B1086's mirror = Galois identity gal(ρ(λ)) = ρ(λ)⁻¹); verified numerically at 50 digits — and EXACTLY: 2·R(e^{iπ/3}) = **π²/6 + i·Vol**, the CS part one lattice unit precisely 
frontier/B1088_action_card/FINDINGS.md	chern-simons	12	| CS | **0** | THEOREM (amphichirality; the computed witness is B1086's mirror = Galois identity gal(ρ(λ)) = ρ(λ)⁻¹); verified numerically at 50 digits — and EXACTLY: 2·R(e^{iπ/3}) = **π²/6 + i·Vol**, the CS part one lattice unit precisely 
frontier/B1088_action_card/FINDINGS.md	chern-simons	15	| **S** | **−Vol·σ** | S = −CS·k − Vol·σ with CS = 0: **the object's own symmetry deletes the k-coupling — the theory has one term** |
frontier/B1088_action_card/FINDINGS.md	chern-simons	30	bridge — quantum CS/state-integral, literature-typed), C3 (the matter sector: B1086's
frontier/B1088_action_card/FINDINGS.md	chern-simons	32	card: what lives on the cut), C5 (the arithmetic-CS hole, NEEDS-SPECIALIST, sharpened:
frontier/B1088_action_card/FINDINGS.md	chern-simons	33	CS = 0, so the arithmetic analogue of the VOLUME term is the whole question).
frontier/B1088_action_card/FINDINGS.md	chern-simons	36	lattice-unit CS identity, the Brown–Henneaux closure — all fast).
frontier/B1088_action_card/FINDINGS.md	chern-simons	38	*Corroboration 2026-08-20 (the audit seat's B8099, independent in-sandbox): CS(m004) =
frontier/B1088_action_card/FINDINGS.md	complex-volume	39	−5.6×10⁻¹⁷ machine zero, Vol exact to machine precision, the complex volume purely
frontier/B1088_action_card/FINDINGS.md	chern-simons	40	real — the card's CS = 0 and volume verified by the second seat's own build.*
frontier/B1089_matter_card/FINDINGS.md	chern-simons	12	| the matter field | the 27-local system on the object (E₆(ℂ)-CS coupled) | B715 (native gauge = complex CS of E₆(ℂ)); B662 (the dimension grammar) |
frontier/B1089_matter_card/FINDINGS.md	chern-simons	25	of h¹-classes with matter modes is the AW/CS dictionary (physics-standard register,
frontier/B1090_partition_bridge/FINDINGS.md	amphichiral	14	tetrahedra, one positive one negative — **the amphichirality is visible in the
frontier/B1090_partition_bridge/FINDINGS.md	chern-simons	57	- **C5**: the arithmetic-CS question inherits the quantum side's shape — GK's cyclic
frontier/B1091_observer_card/FINDINGS.md	orientable	10	| the clock | the monodromy beat: one tick M (det −1, non-orientable — chirality not posable), two ticks M² = RL = the object; orientability and amphichirality bought together at tick two | B1083 |
frontier/B1091_observer_card/FINDINGS.md	amphichiral	10	| the clock | the monodromy beat: one tick M (det −1, non-orientable — chirality not posable), two ticks M² = RL = the object; orientability and amphichirality bought together at tick two | B1083 |
frontier/B1091_observer_card/FINDINGS.md	det-minus-1	10	| the clock | the monodromy beat: one tick M (det −1, non-orientable — chirality not posable), two ticks M² = RL = the object; orientability and amphichirality bought together at tick two | B1083 |
frontier/B1091_observer_card/FINDINGS.md	chern-simons	42	(arithmetic-CS) fenced awaiting the owner-routed reading (cc3's lane 5). The named
frontier/B1091_observer_card/FINDINGS.md	spin	46	**Locks:** tests/test_b1091_observer_card.py (the card's rows pin to their source
frontier/B1094_two_route_wall/FINDINGS.md	knot-in-s3	8	- **Route 1 (structural, B955):** a knot complement has H₁ = ℤ, cyclic; abelian holonomy
frontier/B1097_first_step_losses/FINDINGS.md	orientable	13	orientability (a punctured-torus bundle is orientable iff its monodromy preserves
frontier/B1097_first_step_losses/FINDINGS.md	orientation	14	orientation; det −1 inadmissible) — CITED-grade bundle fact, their statement adopted:
frontier/B1097_first_step_losses/FINDINGS.md	det-minus-1	14	orientation; det −1 inadmissible) — CITED-grade bundle fact, their statement adopted:
frontier/B1097_first_step_losses/FINDINGS.md	orientation	38	(det = −1 is the Breath ℤ/2 — the orientation pulse). The settled typing:
frontier/B1097_first_step_losses/FINDINGS.md	det-minus-1	38	(det = −1 is the Breath ℤ/2 — the orientation pulse). The settled typing:
frontier/B1098_nonabelian_hatch/FINDINGS.md	sl2c-lift	5	non-abelian holonomy), first stratum: holonomies factoring π₁(M) → SL(2,ℂ) → E₆.
frontier/B1098_nonabelian_hatch/FINDINGS.md	sl2c-lift	23	The object's hyperbolic ρ: π₁ → SL(2,ℂ) is irreducible and non-elementary (banked:
frontier/B1098_nonabelian_hatch/FINDINGS.md	sl2c-lift	25	Zariski-dense in SL(2,ℂ) (CITED-standard). Therefore for ANY algebraic φ: SL(2) → E₆,
frontier/B1100_landing_content/FINDINGS.md	spin	12	**sum = 27 exactly; sl₂ multiset {+2: 6, 0: 15, −2: 6}** = six spin-1 triplets + nine
frontier/B1104_fourd_suspension/FINDINGS.md	amphichiral	26	- the **θ-filter** (centrality — compatibility with everything, the amphichiral
frontier/B1104_fourd_suspension/FINDINGS.md	orientation	28	orientation-preserving, and — the instrument fact below — the unique isometry
frontier/B1104_fourd_suspension/FINDINGS.md	orientation	30	- the **tick-filter** (B1083's pattern: orientation-reversing involutions,
frontier/B1104_fourd_suspension/FINDINGS.md	orient-reversing	30	- the **tick-filter** (B1083's pattern: orientation-reversing involutions,
frontier/B1104_fourd_suspension/FINDINGS.md	det-minus-1	31	det = −1) selects EXACTLY TWO: the reflections e4, e6;
frontier/B1104_fourd_suspension/FINDINGS.md	gieseking	40	**C3 — the Gieseking analog EXISTS (PASS).** Both tick-selected reflections give
frontier/B1104_fourd_suspension/FINDINGS.md	orientation	41	**non-orientable 4-manifolds M_ψ whose orientation double cover is M × S¹** — the
frontier/B1104_fourd_suspension/FINDINGS.md	orientable	41	**non-orientable 4-manifolds M_ψ whose orientation double cover is M × S¹** — the
frontier/B1104_fourd_suspension/FINDINGS.md	double-cover	41	**non-orientable 4-manifolds M_ψ whose orientation double cover is M × S¹** — the
frontier/B1104_fourd_suspension/FINDINGS.md	gieseking	42	one-tick/double-tick pattern (Gieseking ↔ m004, B1083) verbatim one level up; each
frontier/B1104_fourd_suspension/FINDINGS.md	orientation	50	size 2. Per element: cusp matrix, det (= orientation character), order, centrality,
frontier/B1104_fourd_suspension/FINDINGS.md	orientation	52	orientation-REVERSING (the amphichiral quarter-turns); their suspensions are
frontier/B1104_fourd_suspension/FINDINGS.md	orient-reversing	52	orientation-REVERSING (the amphichiral quarter-turns); their suspensions are
frontier/B1104_fourd_suspension/FINDINGS.md	amphichiral	52	orientation-REVERSING (the amphichiral quarter-turns); their suspensions are
frontier/B1104_fourd_suspension/FINDINGS.md	orientable	53	non-orientable with H₁ = ℤ ⊕ ℤ/2.
frontier/B1108_c5_archimedean/FINDINGS.md	amphichiral	14	C1 proved the object's CS term is ZERO exactly (amphichirality; 2R(e^{iπ/3}) =
frontier/B1108_c5_archimedean/FINDINGS.md	chern-simons	14	C1 proved the object's CS term is ZERO exactly (amphichirality; 2R(e^{iπ/3}) =
frontier/B1108_c5_archimedean/FINDINGS.md	chern-simons	15	π²/6 + i·Vol). So the arithmetic-CS meeting-point thesis (the "top-down twin")
frontier/B1108_c5_archimedean/FINDINGS.md	chern-simons	28	> analytic); arithmetic CS's term lives in (1/n)ℤ/ℤ (torsion, finite-place).
frontier/B1108_c5_archimedean/FINDINGS.md	chern-simons	29	> **Arithmetic CS supplies exactly the term the object proves vanishes, and lacks
frontier/B1108_c5_archimedean/FINDINGS.md	chern-simons	42	arithmetic) to VOLUME and CS invariants (archimedean, analytic), with
frontier/B1108_c5_archimedean/FINDINGS.md	chern-simons	47	asked: what does the stationary-phase = CS equality degenerate to when CS = 0
frontier/B1112_projective_hatch/FINDINGS.md	spin	4	OWNER's catch (the spin-structure bit B1098 priced over without naming), independently
frontier/B1112_projective_hatch/FINDINGS.md	sl2c-lift	11	B1098 composes the object's holonomy ρ: π₁(M) → SL(2,ℂ) with sl₂-embeddings and prices
frontier/B1112_projective_hatch/FINDINGS.md	sl2c-lift	13	CANONICAL holonomy is **PSL(2,ℂ)** — the geometric representation. The SL(2,ℂ) lift is
frontier/B1112_projective_hatch/FINDINGS.md	spin	15	**spin-structure bit the object does not supply**. A composed holonomy φ∘ρ is
frontier/B1112_projective_hatch/FINDINGS.md	spin	66	The lift bit IS a spin structure — the fermionic door. The object, being geometry, is a
frontier/B1112_projective_hatch/FINDINGS.md	sl2c-lift	67	PSL(2)-creature: bosonic, projective, lift-free on its main line. The strata that need
frontier/B1114_lorentz_double/FINDINGS.md	sl2c-lift	14	in one SL(2,ℂ) (CITED: B1086/B1098, tr[A,B] = 3/2 + (√3/2)i ≠ 2, irreducible
frontier/B1114_lorentz_double/FINDINGS.md	sl2c-lift	39	so(3,1) ≅ sl(2,ℂ)_ℝ, whose complexification is sl₂ ⊕ sl₂ with conjugation SWAPPING the
frontier/B1114_lorentz_double/FINDINGS.md	spin	53	traceless-symmetric rank-2 slot: the metric/spin-2 representation) ⊕ self-dual and
frontier/B1115_spending_order/FINDINGS.md	orientation	21	before — a spin structure requires an orientation, and the one-tick object
frontier/B1115_spending_order/FINDINGS.md	spin	21	before — a spin structure requires an orientation, and the one-tick object
frontier/B1115_spending_order/FINDINGS.md	gieseking	22	(Gieseking) has none. [B1083]
frontier/B1115_spending_order/FINDINGS.md	sl2c-lift	24	Einstein, B259) and signature-as-READING (PSL(2,ℂ) = SO⁺(3,1)) become available;
frontier/B1115_spending_order/FINDINGS.md	spin	27	- **D3 — the spin lift** (the projective/lift bit): the object refuses it (B1112 —
frontier/B1115_spending_order/FINDINGS.md	sl2c-lift	28	PSL(2,ℂ), the even-orbit criterion); an external leaf, the observer's first payment.
frontier/B1115_spending_order/FINDINGS.md	spin	74	a color-singlet metric/spin-2 slot ⊕ self-dual and anti-self-dual colored vectors.
frontier/B1116_asymptotic_channel/FINDINGS.md	chern-simons	20	| **k-blindness** (B1012) | the object's OWN action S, k-independent (∂S/∂k = −CS = 0) | **NO** — the rate = Vol, the object's own volume, which it does have |
frontier/B1116_asymptotic_channel/FINDINGS.md	chern-simons	54	limit.** Arithmetic CS lacks Vol level-by-level; the TOWER carries Vol as its
frontier/B1117_adelic_object/FINDINGS.md	sl2c-lift	13	gluing."* The license: m004 is THE arithmetic knot (Reid), Γ ⊂ PSL(2, ℤ[ω]), the
frontier/B1117_adelic_object/FINDINGS.md	knot-in-s3	13	gluing."* The license: m004 is THE arithmetic knot (Reid), Γ ⊂ PSL(2, ℤ[ω]), the
frontier/B1117_adelic_object/FINDINGS.md	knot-in-s3	15	(Reid-uniqueness "load-bearing at zero steps") inverts: it is load-bearing at EVERY
frontier/B1117_adelic_object/FINDINGS.md	chern-simons	22	the scrutiny's F1-corroborated gluing link); the CS term (B1108, finite-group-valued);
frontier/B1117_adelic_object/FINDINGS.md	spin	28	(signature, scale, cut, arrow, realification, the spin lift) is an act at infinity.
frontier/B1117_adelic_object/FINDINGS.md	chern-simons	52	S = −CS·k − Vol·σ is one term per place-type: CS finite-flavored (B1108), Vol
frontier/B1117_adelic_object/FINDINGS.md	amphichiral	53	archimedean. **Amphichirality kills the finite term EXACTLY (CS ≡ 0) — so the reason
frontier/B1117_adelic_object/FINDINGS.md	chern-simons	53	archimedean. **Amphichirality kills the finite term EXACTLY (CS ≡ 0) — so the reason
frontier/B1118_deflation/FINDINGS.md	spin	19	spin lift} and nothing else** — the freedom ledger closes.
frontier/B111_sign_structure/FINDINGS.md	det-minus-1	15	is **`(t−1)(t − det N)`** (`det=−1 → (t−1)(t+1)`; `det=+1 → (t−1)²`). The signs are **det-determined, not
frontier/B111_sign_structure/FINDINGS.md	det-minus-1	30	the `det=−1` identity `char(M^{−h}) = char(−M^h)` (odd `h`), `= char(M^h)` (even `h`):
frontier/B1122_liftbit_meter/FINDINGS.md	spin	10	PAIR. B1112: the spin lift (H¹(M;ℤ/2)=ℤ/2, the −I choice) is "the observer's first
frontier/B1122_liftbit_meter/FINDINGS.md	spin	43	family) the coupling can read; the spin lift is a discrete CENTRAL torsor choice the
frontier/B1122_liftbit_meter/FINDINGS.md	spin	55	coupling-readable (forced-of-pair); the spin lift is irreducibly the observer's, at a
frontier/B1123_forcedness_census/FINDINGS.md	orientation	29	> geometric carrier, orientation, **all BEFORE the knot** — and **C18**, the observer's
frontier/B1125_compact_color/FINDINGS.md	amphichiral	49	**The object HAS one antilinear structure — the mirror** (amphichirality, 27 ↔ 27̄, the
frontier/B1125_compact_color/FINDINGS.md	amphichiral	53	is the object's, supplied by its own amphichirality at a second level (the B1113
frontier/B1127_antilinear_completion/FINDINGS.md	amphichiral	13	amphichirality) supply it? Extended V-2's verified 48-element machinery to the antilinear
frontier/B1134_simultaneous_closing/FINDINGS.md	sl2c-lift	18	- **B1114 (Lorentz):** so(3,1) ≅ sl(2,ℂ)_ℝ exists only when the antilinear real structure
frontier/B1136_genericity_on_the_wins/FINDINGS.md	amphichiral	8	the amphichirality claim — they are family-level, not m004-specific. Gate 5 untouched (pure
frontier/B1136_genericity_on_the_wins/FINDINGS.md	orientable	22	**The shape-field family:** the orientable cusped census manifolds whose tetrahedron shape
frontier/B1136_genericity_on_the_wins/FINDINGS.md	amphichiral	37	| **amphichirality** | ✓ | **ALL thirteen others** | no |
frontier/B1136_genericity_on_the_wins/FINDINGS.md	chern-simons	38	| CS = 0 | ✓ | m203, m206, m208, s595, s596 | no |
frontier/B1136_genericity_on_the_wins/FINDINGS.md	knot-in-s3	40	So the ONE genuinely m004-specific fact is **H₁ = ℤ — that m004 is a knot complement in S³** —
